,Unnamed: 0,r1,r2,r3,v
501322,501322,7.61,2.41,5.20456,0.07275
393645,393645,6.11,1.61,4.50127,0.0065
533680,533680,8.01,7.11,0.94401,0.07058
159959,159959,2.81,4.31,1.50386,0.00715
360507,360507,5.61,4.71,0.90888,0.08671
472183,472183,7.21,1.81,5.40023,0.02005
63766,63766,1.41,8.71,7.30016,-3e-05
547174,547174,8.21,6.11,2.1058,0.0457
714879,714879,10.51,8.01,2.51774,0.08193
441635,441635,6.71,9.31,2.60191,0.08874
147093,147093,2.61,6.01,3.40338,0.08736
380962,380962,5.91,3.61,2.30062,0.06298
577813,577813,8.61,9.61,1.0131,0.04589
200919,200919,3.41,1.01,2.40069,0.06458
472678,472678,7.21,2.41,4.80084,0.07275
331095,331095,5.21,3.51,1.7083,0.01366
461123,461123,7.01,5.81,1.20901,0.00855
267588,267588,4.31,5.31,1.02406,0.04328
397120,397120,6.11,7.11,1.0024,0.04915
359898,359898,5.61,3.91,1.71075,0.01316
695140,695140,10.31,2.01,8.30037,0.03716
66314,66314,1.51,2.91,1.4038,0.0357
457577,457577,7.01,1.31,5.70212,0.00163
503357,503357,7.61,5.01,2.60545,0.08896
43760,43760,1.11,10.41,9.30007,0.02256
590977,590977,8.81,7.11,1.70204,0.01208
316306,316306,5.01,2.81,2.20649,0.05161
251216,251216,4.11,1.61,2.50047,0.01223
39265,39265,1.11,4.71,3.60144,0.02509
62859,62859,1.41,7.51,6.10149,-8e-05
425089,425089,6.51,5.31,1.21465,0.00804
417859,417859,6.41,5.21,1.20469,0.00906
133534,133534,2.41,6.91,4.50059,0.07274
319163,319163,5.01,7.51,2.5082,0.08106
561410,561410,8.41,6.01,2.40197,0.07209
61203,61203,1.41,5.51,4.10014,0.00057
460249,460249,7.01,4.71,2.30493,0.06357
32433,32433,1.01,5.11,4.10049,0.0478
576673,576673,8.61,7.11,1.52648,0.00246
300657,300657,4.81,1.11,3.70027,0.02466
410535,410535,6.31,4.91,1.41656,6e-05
605549,605549,9.01,7.31,1.72374,0.0136
26751,26751,0.91,7.01,6.10037,0.08588
556336,556336,8.31,9.61,1.34306,0.00065
709175,709175,10.51,0.91,9.6002,0.08595
565013,565013,8.51,1.51,7.00094,0.00187
527657,527657,7.91,9.61,1.71471,0.01297
239159,239159,3.91,5.41,1.50674,0.00253
547758,547758,8.21,6.81,1.42372,3e-05
345273,345273,5.41,3.41,2.01093,0.03765
408502,408502,6.31,2.41,3.9009,0.07261
182155,182155,3.11,5.31,2.20928,0.05409
550897,550897,8.31,1.81,6.50051,0.02009
687930,687930,10.21,2.11,8.10222,0.04614
88607,88607,1.81,4.11,2.302,0.02081
388365,388365,6.01,3.91,2.10649,0.04588
109734,109734,2.11,3.81,1.70356,0.0158
476990,476990,7.21,8.81,1.64263,0.00824
88575,88575,1.81,4.11,2.30055,0.02079
391123,391123,6.01,8.51,2.5015,0.08054
339581,339581,5.31,6.31,1.02976,0.04105
636397,636397,9.51,0.91,8.60047,0.08594
565563,565563,8.51,2.21,6.30107,0.05512
651159,651159,9.71,1.31,8.4015,0.0017
636893,636893,9.51,1.51,8.00135,0.0019
500841,500841,7.61,1.81,5.80301,0.02006
359712,359712,5.61,3.71,1.90407,0.02831
121823,121823,2.21,10.01,7.80268,0.05516
562325,562325,8.41,7.11,1.32333,0.00118
71613,71613,1.51,9.61,8.10027,0.0019
585568,585568,8.71,10.31,1.61996,0.00695
390479,390479,6.01,7.61,1.63802,0.00792
156675,156675,2.71,9.11,6.40161,0.0971
368572,368572,5.71,7.01,1.30434,0.00186
594103,594103,8.91,2.01,6.90072,0.03713
37992,37992,1.11,3.11,2.00201,0.05064
520923,520923,7.81,10.11,2.32569,0.06548
31056,31056,1.01,3.41,2.40026,0.06458
59711,59711,1.41,3.61,2.20083,0.01327
453976,453976,6.91,5.81,1.10514,0.02339
157640,157640,2.71,10.31,7.60182,0.09713
173245,173245,3.01,2.01,1.00351,0.08029
649782,649782,9.61,8.61,1.06528,0.03192
126966,126966,2.31,7.61,5.30031,0.06402
337013,337013,5.31,2.01,3.30237,0.0376
113328,113328,2.11,8.31,6.2018,0.04609
188602,188602,3.21,4.51,1.30587,0.00588
244625,244625,4.01,2.21,1.80488,0.01986
141625,141625,2.51,8.11,5.60101,0.08123
537208,537208,8.11,2.61,5.50081,0.08934
374652,374652,5.81,4.61,1.20315,0.00949
487175,487175,7.41,2.61,4.80428,0.08931
504624,504624,7.61,6.61,1.01049,0.04664
34150,34150,1.01,7.21,6.20131,0.04677
287238,287238,4.61,2.11,2.5018,0.04037
222828,222828,3.71,1.71,2.00101,0.01557
354453,354453,5.51,7.11,1.61783,0.00674
289839,289839,4.61,6.41,1.82196,0.02109
702940,702940,10.41,2.41,8.00422,0.07284
563999,563999,8.41,10.21,1.84893,0.02328
76475,76475,1.61,6.71,5.10262,0.00633
91837,91837,1.81,8.11,6.30301,0.02008
387402,387402,6.01,2.71,3.30261,0.09353
679838,679838,10.11,1.11,9.0005,0.02255
208808,208808,3.51,2.01,1.50051,0.01434
451492,451492,6.91,2.71,4.20048,0.09686
354436,354436,5.51,7.11,1.61053,0.00633
620196,620196,9.21,7.61,1.6523,0.00884
344746,344746,5.41,2.81,2.6017,0.07744
601247,601247,9.01,1.91,7.10241,0.02839
526016,526016,7.91,6.51,1.41114,-6e-05
201796,201796,3.41,2.11,1.30239,0.02032
172634,172634,3.01,1.21,1.80245,0.04107
504542,504542,7.61,6.51,1.10846,0.02278
641421,641421,9.51,7.21,2.30723,0.06384
64857,64857,1.41,10.01,8.60134,-1e-05
322771,322771,5.11,2.01,3.10229,0.03755
456082,456082,6.91,9.51,2.60643,0.0891
95373,95373,1.91,3.71,1.80059,0.01657
301258,301258,4.81,1.81,3.00243,0.02202
59389,59389,1.41,3.21,1.80083,0.02164
702822,702822,10.41,2.31,8.10152,0.0641
438641,438641,6.71,4.41,2.31129,0.06413
85348,85348,1.71,8.91,7.20225,0.01263
658669,658669,9.81,1.71,8.10113,0.01265
374274,374274,5.81,4.11,1.70563,0.01263
570610,570610,8.51,9.51,1.0791,0.02878
357648,357648,5.61,1.11,4.50088,0.02295
554373,554373,8.31,6.11,2.21824,0.05585
555155,555155,8.31,7.11,1.22257,0.00728
372153,372153,5.81,1.41,4.40221,0.00028
67048,67048,1.51,3.91,2.40027,0.01041
372601,372601,5.81,2.01,3.80157,0.03735
73363,73363,1.61,2.91,1.30026,0.03946
680467,680467,10.11,1.91,8.2006,0.02841
447629,447629,6.81,7.81,1.05147,0.03523
543978,543978,8.21,2.11,6.10083,0.04608
87537,87537,1.81,2.81,1.00096,0.09196
489963,489963,7.41,6.11,1.32736,0.00102
315810,315810,5.01,2.21,2.80266,0.05177
89362,89362,1.81,5.11,3.30019,0.02139
351739,351739,5.51,2.61,2.90425,0.08045
576301,576301,8.61,6.61,2.03644,0.03948
134790,134790,2.41,8.41,6.00376,0.07278
642312,642312,9.51,8.31,1.22519,0.00708
35721,35721,1.01,9.21,8.20058,0.04683
476485,476485,7.21,8.21,1.0328,0.04016
594512,594512,8.91,2.51,6.4014,0.08126
358755,358755,5.61,2.51,3.10189,0.07738
54059,54059,1.31,5.41,4.10148,0.0024
508398,508398,7.71,2.41,5.30021,0.07276
69644,69644,1.51,7.11,5.60108,0.00183
457938,457938,7.01,1.81,5.20117,0.02005
570894,570894,8.51,9.91,1.42057,5e-05
172512,172512,3.01,1.11,1.90065,0.05502
383750,383750,5.91,8.11,2.22411,0.05637
85480,85480,1.71,9.11,7.40104,0.01263
104574,104574,2.01,6.31,4.30047,0.03717
100297,100297,1.91,9.81,7.90193,0.02841
136171,136171,2.41,10.21,7.80042,0.07283
127231,127231,2.31,7.91,5.60117,0.06403
651636,651636,9.71,1.91,7.8022,0.0284
412350,412350,6.31,8.31,2.00762,0.0369
475033,475033,7.21,5.31,1.91593,0.02883
400849,400849,6.21,1.71,4.50154,0.01272
33566,33566,1.01,6.51,5.50072,0.04681
543452,543452,8.21,1.41,6.8015,-5e-05
40672,40672,1.11,6.51,5.4005,0.02252
484231,484231,7.31,9.01,1.70308,0.01215
257980,257980,4.21,1.11,3.10133,0.02849
339461,339461,5.31,6.21,0.90844,0.08671
641832,641832,9.51,7.71,1.81567,0.02058
666663,666663,9.91,2.71,7.20091,0.09712
107033,107033,2.01,9.31,7.30304,0.03714
608396,608396,9.11,1.91,7.2007,0.02839
461937,461937,7.01,7.91,0.91348,0.08423
105029,105029,2.01,6.81,4.8031,0.03709
637870,637870,9.51,2.71,6.80431,0.09711
80819,80819,1.71,3.31,1.60074,0.01722
369097,369097,5.71,7.61,1.91854,0.02906
590713,590713,8.81,6.71,2.12223,0.04721
393243,393243,6.11,1.11,5.00074,0.02264
315803,315803,5.01,2.21,2.80216,0.05177
428774,428774,6.61,1.01,5.60059,0.0468
66396,66396,1.51,3.01,1.50383,0.02846
301891,301891,4.81,2.61,2.20395,0.04839
254427,254427,4.11,6.71,2.60322,0.08861
490933,490933,7.41,8.41,1.02843,0.04139
107824,107824,2.01,10.31,8.30242,0.03716
565377,565377,8.51,2.01,6.50023,0.03712
529559,529559,8.01,2.01,6.00036,0.0371
286720,286720,4.61,1.51,3.10012,0.00543
384011,384011,5.91,8.51,2.60256,0.08876
26322,26322,0.91,6.51,5.60007,0.0859
401181,401181,6.21,2.11,4.10288,0.04615
41914,41914,1.11,8.01,6.90156,0.02251
412054,412054,6.31,7.91,1.62087,0.00693
453858,453858,6.91,5.61,1.32225,0.00118
210244,210244,3.51,4.91,1.40098,0.00199
60966,60966,1.41,5.21,3.80018,0.00109
450996,450996,6.91,2.01,4.90329,0.03708
386763,386763,6.01,1.91,4.10153,0.02854
76079,76079,1.61,6.21,4.60292,0.00646
102710,102710,2.01,3.91,1.9046,0.02048
127056,127056,2.31,7.71,5.40059,0.06402
229944,229944,3.81,1.71,2.10083,0.01591
348034,348034,5.41,8.01,2.60668,0.08907
532319,532319,8.01,5.41,2.61152,0.08945
594675,594675,8.91,2.71,6.20174,0.09709
43777,43777,1.11,10.41,9.30023,0.02256
542667,542667,8.11,10.41,2.34506,0.06719
649135,649135,9.61,7.81,1.82787,0.02156
634413,634413,9.41,7.41,2.02748,0.0387
106878,106878,2.01,9.11,7.1034,0.03714
344643,344643,5.41,2.71,2.7004,0.0787
87670,87670,1.81,2.91,1.10531,0.06089
194635,194635,3.31,2.01,1.30633,0.0226
215636,215636,3.61,1.61,2.00125,0.01423
80500,80500,1.71,2.91,1.20091,0.04737
572886,572886,8.61,2.41,6.20081,0.07279
457827,457827,7.01,1.71,5.30024,0.01257
114581,114581,2.11,9.91,7.80062,0.04613
616272,616272,9.21,2.71,6.50427,0.0971
86158,86158,1.71,9.91,8.20273,0.01265
455445,455445,6.91,8.71,1.80971,0.02008
433227,433227,6.61,7.71,1.10432,0.02357
72301,72301,1.51,10.41,8.90159,0.00191
578592,578592,8.61,10.51,1.95576,0.03238
513698,513698,7.71,10.01,2.33384,0.0662
259644,259644,4.21,3.21,1.00758,0.05282
351731,351731,5.51,2.61,2.90343,0.08043
106992,106992,2.01,9.31,7.30095,0.03714
606021,606021,9.01,7.91,1.13059,0.01893
82843,82843,1.71,5.81,4.10132,0.01293
673474,673474,10.01,2.21,7.80045,0.05516
454747,454747,6.91,7.81,0.93734,0.0734
40597,40597,1.11,6.41,5.3006,0.02254
318812,318812,5.01,7.11,2.10239,0.04537
457236,457236,7.01,0.91,6.10085,0.08588
201427,201427,3.41,1.61,1.80317,0.01574
576186,576186,8.61,6.51,2.11406,0.04646
309818,309818,4.91,3.61,1.31135,0.00357
448887,448887,6.81,9.41,2.61342,0.08965
619997,619997,9.21,7.41,1.81571,0.02057
148772,148772,2.61,8.11,5.50274,0.08934
196394,196394,3.31,5.31,2.01064,0.03767
585355,585355,8.71,10.01,1.35491,0.00041
465708,465708,7.11,2.61,4.50148,0.08928
393177,393177,6.11,1.01,5.10099,0.04691
141400,141400,2.51,7.81,5.30183,0.08122
344511,344511,5.41,2.51,2.90168,0.07424
88955,88955,1.81,4.51,2.70374,0.02229
117647,117647,2.21,4.81,2.60252,0.04863
470540,470540,7.11,9.71,2.61445,0.08974
673416,673416,10.01,2.11,7.90115,0.04613
415766,415766,6.41,2.61,3.80029,0.0888
82558,82558,1.71,5.41,3.7033,0.01339
479181,479181,7.31,1.61,5.70046,0.0063
89949,89949,1.81,5.81,4.00087,0.0204
702502,702502,10.41,1.91,8.5012,0.02841
143114,143114,2.51,9.91,7.40408,0.08128
119200,119200,2.21,6.81,4.60018,0.05509
511783,511783,7.71,6.61,1.11341,0.02187
375960,375960,5.81,7.31,1.51395,0.00196
158841,158841,2.81,1.81,1.0026,0.0914
578581,578581,8.61,10.51,1.9435,0.03131
597839,597839,8.91,6.71,2.20166,0.05438
607164,607164,9.01,10.31,1.384,4e-05
118190,118190,2.21,5.51,3.30127,0.05472
63593,63593,1.41,8.41,7.00201,-4e-05
397849,397849,6.11,8.01,1.90299,0.02775
429819,429819,6.61,2.31,4.30206,0.06402
379915,379915,5.91,2.21,3.70437,0.0551
608378,608378,9.11,1.91,7.20026,0.02839
390252,390252,6.01,7.41,1.40449,-0.0001
522680,522680,7.91,2.31,5.60226,0.06403
369485,369485,5.71,8.11,2.41118,0.07287
39025,39025,1.11,4.41,3.30147,0.02686
251485,251485,4.11,1.91,2.20207,0.02418
62558,62558,1.41,7.11,5.70232,-9e-05
444209,444209,6.81,2.51,4.30079,0.08115
57418,57418,1.31,9.61,8.30127,0.0017
49044,49044,1.21,8.11,6.90011,0.00848
99532,99532,1.91,8.91,7.00034,0.02838
562514,562514,8.41,7.31,1.16052,0.01437
330060,330060,5.21,2.21,3.00337,0.05357
440620,440620,6.71,8.01,1.31359,0.00151
69846,69846,1.51,7.41,5.90018,0.00183
564775,564775,8.51,1.21,7.30077,0.00849
307988,307988,4.91,1.31,3.6019,0.00364
656263,656263,9.71,7.71,2.02435,0.03843
203713,203713,3.41,5.61,2.20336,0.05433
45896,45896,1.21,4.11,2.90136,0.01577
280888,280888,4.51,3.11,1.40108,0.0041
51994,51994,1.31,2.81,1.50298,0.04602
628880,628880,9.31,10.51,1.2437,0.00554
533616,533616,8.01,7.01,1.05805,0.03361
168308,168308,2.91,5.81,2.9062,0.09509
426527,426527,6.51,8.21,1.71211,0.01275
371861,371861,5.81,1.11,4.70032,0.0228
310878,310878,4.91,6.01,1.13483,0.01837
30536,30536,1.01,2.71,1.70128,0.09624
84512,84512,1.71,7.91,6.20081,0.01259
400472,400472,6.21,1.21,5.00175,0.00858
649357,649357,9.61,8.11,1.51921,0.00222
289596,289596,4.61,6.11,1.52358,0.0025
454050,454050,6.91,5.91,1.00381,0.04871
362451,362451,5.61,8.21,2.61225,0.08952
501175,501175,7.61,2.31,5.30041,0.06402
450780,450780,6.91,1.81,5.10044,0.02006
548146,548146,8.21,7.31,0.92637,0.07825
29140,29140,0.91,10.01,9.10022,0.08595
425086,425086,6.51,5.31,1.21326,0.00818
344458,344458,5.41,2.41,3.00363,0.06895
80603,80603,1.71,3.01,1.30216,0.03378
620707,620707,9.21,8.31,0.9234,0.07962
417056,417056,6.41,4.21,2.20173,0.05438
24965,24965,0.91,4.81,3.9001,0.08728
637728,637728,9.51,2.61,6.90042,0.08938
533536,533536,8.01,6.91,1.15228,0.01553
489567,489567,7.41,5.61,1.8202,0.02087
396102,396102,6.11,4.71,1.40499,0.0001
433841,433841,6.61,8.41,1.82696,0.02145
414622,414622,6.41,1.11,5.30112,0.02254
113386,113386,2.11,8.41,6.30082,0.04609
40568,40568,1.11,6.41,5.30015,0.02254
426718,426718,6.51,8.41,1.92773,0.02989
359794,359794,5.61,3.81,1.80476,0.02016
417183,417183,6.41,4.31,2.11125,0.04623
405006,405006,6.21,8.01,1.81598,0.02055
500946,500946,7.61,2.01,5.60063,0.03708
521261,521261,7.81,10.51,2.73511,0.099
160955,160955,2.81,5.51,2.7071,0.08282
49355,49355,1.21,8.41,7.20175,0.00849
524992,524992,7.91,5.21,2.70832,0.09693
637705,637705,9.51,2.51,7.00346,0.08127
315596,315596,5.01,1.91,3.1039,0.02947
382649,382649,5.91,6.81,0.90518,0.08825
109870,109870,2.11,4.01,1.90153,0.02224
361499,361499,5.61,7.01,1.42388,-1e-05
410552,410552,6.31,4.91,1.42495,0.00012
93381,93381,1.81,10.11,8.30051,0.02014
81120,81120,1.71,3.71,2.00018,0.01555
64060,64060,1.41,9.01,7.60147,-2e-05
522806,522806,7.91,2.51,5.40069,0.08122
496504,496504,7.51,5.41,2.10224,0.04536
172483,172483,3.01,1.11,1.90013,0.05503
459945,459945,7.01,4.31,2.70669,0.09667
390521,390521,6.01,7.71,1.71389,0.01285
25321,25321,0.91,5.21,4.30056,0.08651
354881,354881,5.51,7.71,2.20118,0.05429
308192,308192,4.91,1.61,3.30089,0.00846
210600,210600,3.51,5.31,1.80512,0.02062
614246,614246,9.11,10.21,1.14663,0.01641
599526,599526,8.91,9.81,0.92553,0.07866
622591,622591,9.31,1.61,7.70231,0.00637
153364,153364,2.71,5.01,2.30047,0.05666
637005,637005,9.51,1.71,7.80019,0.01264
562031,562031,8.41,6.71,1.73417,0.01433
472729,472729,7.21,2.41,4.80421,0.07275
622232,622232,9.31,1.21,8.10056,0.00851
69271,69271,1.51,6.61,5.10223,0.00187
677552,677552,10.01,7.31,2.70383,0.09666
460957,460957,7.01,5.61,1.40558,-0.0001
90750,90750,1.81,6.81,5.00085,0.02007
380324,380324,5.91,2.81,3.10043,0.09634
504369,504369,7.61,6.31,1.30294,0.00193
201500,201500,3.41,1.71,1.70301,0.01581
28197,28197,0.91,8.81,7.90045,0.08593
317222,317222,5.01,4.01,1.00487,0.04959
583392,583392,8.71,6.51,2.23041,0.05696
110247,110247,2.11,4.51,2.4004,0.03824
522323,522323,7.91,1.91,6.0004,0.02834
456086,456086,6.91,9.51,2.60767,0.0892
404484,404484,6.21,7.41,1.2028,0.00919
477858,477858,7.21,9.91,2.72148,0.09798
118404,118404,2.21,5.81,3.60028,0.05506
154303,154303,2.71,6.11,3.40461,0.09449
128428,128428,2.31,9.41,7.10097,0.06408
120465,120465,2.21,8.31,6.10299,0.05511
494168,494168,7.51,2.41,5.10421,0.07275
352994,352994,5.51,4.21,1.30714,0.00237
155761,155761,2.71,8.01,5.30025,0.09706
28653,28653,0.91,9.41,8.50015,0.08594
281949,281949,4.51,5.51,1.00818,0.0478
512559,512559,7.71,8.61,0.94442,0.07043
508388,508388,7.71,2.31,5.40375,0.06402
600616,600616,9.01,1.11,7.90154,0.02254
355043,355043,5.51,7.91,2.40133,0.07202
300732,300732,4.81,1.21,3.60023,0.01076
254073,254073,4.11,6.21,2.11439,0.04655
601345,601345,9.01,2.11,6.9002,0.04611
527580,527580,7.91,9.51,1.6174,0.00679
311154,311154,4.91,6.41,1.50839,0.00186
590726,590726,8.81,6.71,2.13041,0.04795
35626,35626,1.01,9.11,8.10033,0.04683
542693,542693,8.11,10.51,2.40821,0.07268
648900,648900,9.61,7.51,2.1264,0.04761
290048,290048,4.61,6.71,2.10934,0.04602
68174,68174,1.51,5.31,3.80034,0.00282
515324,515324,7.81,2.11,5.70041,0.04607
680657,680657,10.11,2.11,8.00195,0.04614
141756,141756,2.51,8.21,5.70457,0.08123
99460,99460,1.91,8.81,6.90054,0.02838
551178,551178,8.31,2.11,6.20255,0.04609
543150,543150,8.21,1.01,7.20152,0.04681
309240,309240,4.91,2.91,2.00353,0.03669
583423,583423,8.71,6.61,2.1073,0.04586
133988,133988,2.41,7.41,5.0038,0.07275
600686,600686,9.01,1.21,7.80135,0.00851
663730,663730,9.81,8.01,1.84183,0.0227
360384,360384,5.61,4.51,1.12207,0.02077
460821,460821,7.01,5.41,1.61248,0.00644
476510,476510,7.21,8.21,1.06246,0.03256
441663,441663,6.71,9.31,2.60892,0.08929
84012,84012,1.71,7.31,5.60032,0.01257
157603,157603,2.71,10.31,7.60027,0.09713
432450,432450,6.61,5.61,1.01587,0.04502
134767,134767,2.41,8.41,6.00208,0.07278
166645,166645,2.91,3.81,0.90106,0.09923
564076,564076,8.41,10.31,1.94373,0.03132
484541,484541,7.31,9.31,2.04088,0.0399
438564,438564,6.71,4.31,2.41138,0.07284
526137,526137,7.91,6.61,1.3421,0.00063
100307,100307,1.91,9.81,7.90247,0.02841
338486,338486,5.31,3.91,1.40138,0.00086
447849,447849,6.81,8.11,1.32445,0.00114
37512,37512,1.11,2.51,1.40231,0.09486
275021,275021,4.41,5.71,1.31735,0.00177
337916,337916,5.31,3.11,2.20948,0.0541
541628,541628,8.11,9.11,1.08951,0.02656
28772,28772,0.91,9.51,8.60072,0.08594
290095,290095,4.61,6.81,2.20241,0.05441
123576,123576,2.31,3.31,1.00605,0.06841
225735,225735,3.71,6.41,2.7068,0.09586
268189,268189,4.31,6.11,1.80483,0.01983
344178,344178,5.41,2.11,3.30069,0.04615
293432,293432,4.71,0.91,3.80131,0.0876
344401,344401,5.41,2.41,3.00027,0.06891
426153,426153,6.51,7.71,1.23535,0.00615
440514,440514,6.71,7.91,1.20323,0.00916
188517,188517,3.21,4.41,1.20526,0.01354
651076,651076,9.71,1.21,8.50128,0.00852
707856,707856,10.41,8.61,1.8206,0.02099
368846,368846,5.71,7.31,1.61555,0.00661
491963,491963,7.41,9.71,2.3099,0.06408
107181,107181,2.01,9.51,7.5023,0.03715
44646,44646,1.21,2.61,1.40021,0.072
134655,134655,2.41,8.31,5.90057,0.07278
472157,472157,7.21,1.71,5.50197,0.01257
564113,564113,8.41,10.41,2.01011,0.03717
110552,110552,2.11,4.81,2.70437,0.04338
536370,536370,8.11,1.51,6.60167,0.00186
51844,51844,1.31,2.71,1.4002,0.05574
587154,587154,8.81,2.31,6.50059,0.06406
224897,224897,3.71,5.41,1.70223,0.01285
301425,301425,4.81,2.01,2.80343,0.03678
390340,390340,6.01,7.51,1.50662,0.00172
330915,330915,5.21,3.31,1.90377,0.02875
680302,680302,10.11,1.71,8.40041,0.01265
372167,372167,5.81,1.51,4.30021,0.0022
69406,69406,1.51,6.81,5.30116,0.00184
295252,295252,4.71,3.21,1.50716,0.00478
120266,120266,2.21,8.11,5.90088,0.0551
506425,506425,7.61,9.91,2.31037,0.06413
189717,189717,3.21,5.91,2.70314,0.09195
636420,636420,9.51,0.91,8.60091,0.08594
572379,572379,8.61,1.71,6.90264,0.01262
140700,140700,2.51,6.91,4.40346,0.08117
96118,96118,1.91,4.61,2.70151,0.02904
520002,520002,7.81,9.01,1.20877,0.00863
50308,50308,1.21,9.61,8.40147,0.00852
424162,424162,6.51,4.11,2.41349,0.07299
656297,656297,9.71,7.81,1.90292,0.0278
331186,331186,5.21,3.61,1.6119,0.00763
503642,503642,7.61,5.31,2.32259,0.06513
505319,505319,7.61,8.51,0.93726,0.07345
337113,337113,5.31,2.11,3.20416,0.04604
295708,295708,4.71,3.81,0.9063,0.08937
457436,457436,7.01,1.21,5.80028,0.00845
630338,630338,9.41,2.31,7.10276,0.06408
579492,579492,8.71,1.71,7.00032,0.01262
103231,103231,2.01,4.61,2.60128,0.03529
322031,322031,5.11,1.11,4.00051,0.02371
396406,396406,6.11,5.11,1.00291,0.04912
161267,161267,2.81,5.91,3.10557,0.09646
508254,508254,7.71,2.21,5.50058,0.05509
340247,340247,5.31,7.21,1.90203,0.02764
373766,373766,5.81,3.51,2.30083,0.06288
50896,50896,1.21,10.41,9.20024,0.00853
568482,568482,8.51,5.81,2.7203,0.09785
195919,195919,3.31,4.71,1.41491,0.00292
329257,329257,5.21,1.21,4.00128,0.00953
351340,351340,5.51,2.11,3.40301,0.04622
410210,410210,6.31,4.51,1.81032,0.02019
338620,338620,5.31,4.01,1.31432,0.00238
167999,167999,2.91,5.41,2.50846,0.07431
110710,110710,2.11,5.01,2.90405,0.04503
598691,598691,8.91,7.71,1.24122,0.00572
597442,597442,8.91,6.21,2.70163,0.09646
404725,404725,6.21,7.71,1.50254,0.0016
394496,394496,6.11,2.71,3.40087,0.09445
141306,141306,2.51,7.71,5.20108,0.08121
265388,265388,4.31,1.51,2.80074,0.00734
715839,715839,10.51,9.21,1.33878,0.00077
303598,303598,4.81,5.81,1.0362,0.03946
450716,450716,6.91,1.71,5.20085,0.01258
673701,673701,10.01,2.51,7.5002,0.08128
311563,311563,4.91,6.91,2.00924,0.03702
470084,470084,7.11,9.11,2.03339,0.03922
637472,637472,9.51,2.21,7.30342,0.05515
337798,337798,5.31,3.01,2.30321,0.06096
563759,563759,8.41,9.91,1.5567,0.00373
166739,166739,2.91,3.91,1.00238,0.05767
186895,186895,3.21,1.31,1.90037,0.02542
127972,127972,2.31,8.81,6.50223,0.06406
68313,68313,1.51,5.41,3.90249,0.00264
345703,345703,5.41,4.01,1.40394,0.00069
201480,201480,3.41,1.71,1.7017,0.0158
89964,89964,1.81,5.81,4.00148,0.0204
119151,119151,2.21,6.71,4.50118,0.0551
371773,371773,5.81,1.01,4.80018,0.04704
585424,585424,8.71,10.11,1.43829,0.00022
91546,91546,1.81,7.81,6.00069,0.02007
82333,82333,1.71,5.21,3.50038,0.01378
557585,557585,8.41,1.21,7.20033,0.00849
585380,585380,8.71,10.11,1.40459,-2e-05
154741,154741,2.71,6.71,4.00105,0.09669
658634,658634,9.81,1.71,8.10022,0.01265
496513,496513,7.51,5.41,2.10385,0.0455
641109,641109,9.51,6.81,2.70824,0.09698
31238,31238,1.01,3.61,2.60065,0.06013
532438,532438,8.01,5.61,2.40232,0.07211
142331,142331,2.51,9.01,6.50046,0.08126
52075,52075,1.31,2.91,1.60295,0.03885
289400,289400,4.61,5.91,1.31033,0.0019
679744,679744,10.11,1.01,9.10025,0.04685
580233,580233,8.71,2.61,6.10149,0.08936
479891,479891,7.31,2.51,4.80047,0.0812
613230,613230,9.11,7.91,1.25169,0.00493
279272,279272,4.51,1.01,3.50151,0.04997
311050,311050,4.91,6.31,1.40275,2e-05
565794,565794,8.51,2.51,6.00086,0.08124
240061,240061,3.91,6.51,2.60881,0.08887
79460,79460,1.61,10.51,8.90042,0.00639
222402,222402,3.71,1.21,2.50012,0.02111
441375,441375,6.71,8.91,2.22619,0.05659
361372,361372,5.61,6.91,1.3042,0.00187
448832,448832,6.81,9.31,2.52683,0.08266
634678,634678,9.41,7.81,1.6028,0.00599
119843,119843,2.21,7.61,5.40023,0.05509
181602,181602,3.11,4.71,1.60061,0.0088
479918,479918,7.31,2.51,4.80171,0.0812
448690,448690,6.81,9.21,2.40244,0.07216
180382,180382,3.11,2.01,1.10524,0.05145
379287,379287,5.91,1.51,4.4002,0.00213
145256,145256,2.61,3.71,1.10697,0.03529
251167,251167,4.11,1.51,2.60147,0.00881
673693,673693,10.01,2.41,7.60377,0.07283
26350,26350,0.91,6.51,5.60036,0.0859
78385,78385,1.61,9.11,7.50194,0.00637
529009,529009,8.01,1.31,6.70036,0.00165
329984,329984,5.21,2.11,3.10344,0.04584
225322,225322,3.71,5.91,2.20526,0.05469
215291,215291,3.61,1.21,2.40024,0.02289
158168,158168,2.81,1.01,1.80017,0.0893
436479,436479,6.71,1.71,5.00192,0.0126
404891,404891,6.21,7.91,1.70358,0.01215
604799,604799,9.01,6.41,2.60419,0.08891
64623,64623,1.41,9.71,8.30156,-1e-05
75179,75179,1.61,5.11,3.50202,0.00779
382883,382883,5.91,7.11,1.20256,0.00921
475484,475484,7.21,5.91,1.30993,0.00163
56244,56244,1.31,8.21,6.90012,0.00166
48369,48369,1.21,7.21,6.00095,0.00844
322838,322838,5.11,2.11,3.00166,0.0455
498812,498812,7.51,9.31,1.82381,0.02122
421861,421861,6.51,1.31,5.20025,0.00168
708520,708520,10.41,9.41,1.08074,0.02843
403027,403027,6.21,4.41,1.81575,0.02066
289533,289533,4.61,6.11,1.50282,0.00179
372368,372368,5.81,1.71,4.10154,0.01293
