,r1,r2,v
8540,9.01,6.21,0.17388
8541,9.01,6.31,0.17396
8542,9.01,6.41,0.17403
8543,9.01,6.51,0.1741
8544,9.01,6.61,0.17415
8545,9.01,6.71,0.17419
8546,9.01,6.81,0.17423
8547,9.01,6.91,0.17427
8548,9.01,7.01,0.1743
8549,9.01,7.11,0.17432
8550,9.01,7.21,0.17434
8551,9.01,7.31,0.17436
8552,9.01,7.41,0.17438
8553,9.01,7.51,0.17439
8554,9.01,7.61,0.1744
8555,9.01,7.71,0.17441
8556,9.01,7.81,0.17442
8557,9.01,7.91,0.17443
8558,9.01,8.01,0.17444
8559,9.01,8.11,0.17444
8560,9.01,8.21,0.17445
8561,9.01,8.31,0.17445
8562,9.01,8.41,0.17445
8563,9.01,8.51,0.17446
8564,9.01,8.61,0.17446
8565,9.01,8.71,0.17446
8566,9.01,8.81,0.17446
8567,9.01,8.91,0.17447
8568,9.01,9.01,0.17447
8569,9.01,9.11,0.17447
8570,9.01,9.21,0.17447
8571,9.01,9.31,0.17447
8572,9.01,9.41,0.17447
8573,9.01,9.51,0.17447
8574,9.01,9.61,0.17447
8575,9.01,9.71,0.17447
8576,9.01,9.81,0.17447
8577,9.01,9.91,0.17447
8578,9.01,10.01,0.17447
8579,9.01,10.11,0.17447
8580,9.01,10.21,0.17447
8581,9.01,10.31,0.17447
8582,9.01,10.41,0.17447
8583,9.01,10.51,0.17447
8585,9.11,0.61,0.38657
8586,9.11,0.71,0.24076
8587,9.11,0.81,0.14685
8588,9.11,0.91,0.08595
8589,9.11,1.01,0.04685
8590,9.11,1.11,0.02255
8591,9.11,1.21,0.00853
8592,9.11,1.31,0.00171
8593,9.11,1.41,-0.0
8594,9.11,1.51,0.00192
8595,9.11,1.61,0.00639
8596,9.11,1.71,0.01266
8597,9.11,1.81,0.02014
8598,9.11,1.91,0.02842
8599,9.11,2.01,0.03717
8600,9.11,2.11,0.04615
8601,9.11,2.21,0.05518
8602,9.11,2.31,0.06411
8603,9.11,2.41,0.07285
8604,9.11,2.51,0.0813
8605,9.11,2.61,0.08942
8606,9.11,2.71,0.09714
8607,9.11,2.81,0.10445
8608,9.11,2.91,0.11131
8609,9.11,3.01,0.11772
8610,9.11,3.11,0.12368
8611,9.11,3.21,0.12917
8612,9.11,3.31,0.13421
8613,9.11,3.41,0.13882
8614,9.11,3.51,0.143
8615,9.11,3.61,0.14677
8616,9.11,3.71,0.15017
8617,9.11,3.81,0.15321
8618,9.11,3.91,0.15591
8619,9.11,4.01,0.15831
8620,9.11,4.11,0.16043
8621,9.11,4.21,0.1623
8622,9.11,4.31,0.16393
8623,9.11,4.41,0.16536
8624,9.11,4.51,0.16661
8625,9.11,4.61,0.16769
8626,9.11,4.71,0.16863
8627,9.11,4.81,0.16945
8628,9.11,4.91,0.17015
8629,9.11,5.01,0.17076
8630,9.11,5.11,0.17128
8631,9.11,5.21,0.17173
8632,9.11,5.31,0.17212
8633,9.11,5.41,0.17246
8634,9.11,5.51,0.17274
8635,9.11,5.61,0.17299
8636,9.11,5.71,0.1732
8637,9.11,5.81,0.17338
8638,9.11,5.91,0.17354
8639,9.11,6.01,0.17367
8640,9.11,6.11,0.17378
8641,9.11,6.21,0.17388
8642,9.11,6.31,0.17396
8643,9.11,6.41,0.17404
8644,9.11,6.51,0.1741
8645,9.11,6.61,0.17415
8646,9.11,6.71,0.1742
8647,9.11,6.81,0.17423
8648,9.11,6.91,0.17427
8649,9.11,7.01,0.1743
8650,9.11,7.11,0.17432
8651,9.11,7.21,0.17434
8652,9.11,7.31,0.17436
8653,9.11,7.41,0.17438
8654,9.11,7.51,0.17439
8655,9.11,7.61,0.1744
8656,9.11,7.71,0.17441
8657,9.11,7.81,0.17442
8658,9.11,7.91,0.17443
8659,9.11,8.01,0.17444
8660,9.11,8.11,0.17444
8661,9.11,8.21,0.17445
8662,9.11,8.31,0.17445
8663,9.11,8.41,0.17445
8664,9.11,8.51,0.17446
8665,9.11,8.61,0.17446
8666,9.11,8.71,0.17446
8667,9.11,8.81,0.17446
8668,9.11,8.91,0.17447
8669,9.11,9.01,0.17447
8670,9.11,9.11,0.17447
8671,9.11,9.21,0.17447
8672,9.11,9.31,0.17447
8673,9.11,9.41,0.17447
8674,9.11,9.51,0.17447
8675,9.11,9.61,0.17447
8676,9.11,9.71,0.17447
8677,9.11,9.81,0.17447
8678,9.11,9.91,0.17447
8679,9.11,10.01,0.17447
8680,9.11,10.11,0.17448
8681,9.11,10.21,0.17448
8682,9.11,10.31,0.17448
8683,9.11,10.41,0.17448
8684,9.11,10.51,0.17448
8686,9.21,0.61,0.38657
8687,9.21,0.71,0.24076
8688,9.21,0.81,0.14685
8689,9.21,0.91,0.08595
8690,9.21,1.01,0.04685
8691,9.21,1.11,0.02255
8692,9.21,1.21,0.00853
8693,9.21,1.31,0.00171
8694,9.21,1.41,0.0
8695,9.21,1.51,0.00192
8696,9.21,1.61,0.0064
8697,9.21,1.71,0.01266
8698,9.21,1.81,0.02015
8699,9.21,1.91,0.02842
8700,9.21,2.01,0.03717
8701,9.21,2.11,0.04615
8702,9.21,2.21,0.05518
8703,9.21,2.31,0.06411
8704,9.21,2.41,0.07285
8705,9.21,2.51,0.0813
8706,9.21,2.61,0.08942
8707,9.21,2.71,0.09714
8708,9.21,2.81,0.10445
8709,9.21,2.91,0.11131
8710,9.21,3.01,0.11772
8711,9.21,3.11,0.12368
8712,9.21,3.21,0.12917
8713,9.21,3.31,0.13421
8714,9.21,3.41,0.13882
8715,9.21,3.51,0.143
8716,9.21,3.61,0.14677
8717,9.21,3.71,0.15017
8718,9.21,3.81,0.15321
8719,9.21,3.91,0.15591
8720,9.21,4.01,0.15831
8721,9.21,4.11,0.16043
8722,9.21,4.21,0.1623
8723,9.21,4.31,0.16393
8724,9.21,4.41,0.16536
8725,9.21,4.51,0.16661
8726,9.21,4.61,0.16769
8727,9.21,4.71,0.16863
8728,9.21,4.81,0.16945
8729,9.21,4.91,0.17015
8730,9.21,5.01,0.17076
8731,9.21,5.11,0.17128
8732,9.21,5.21,0.17174
8733,9.21,5.31,0.17212
8734,9.21,5.41,0.17246
8735,9.21,5.51,0.17274
8736,9.21,5.61,0.17299
8737,9.21,5.71,0.1732
8738,9.21,5.81,0.17338
8739,9.21,5.91,0.17354
8740,9.21,6.01,0.17367
8741,9.21,6.11,0.17378
8742,9.21,6.21,0.17388
8743,9.21,6.31,0.17396
8744,9.21,6.41,0.17404
8745,9.21,6.51,0.1741
8746,9.21,6.61,0.17415
8747,9.21,6.71,0.1742
8748,9.21,6.81,0.17423
8749,9.21,6.91,0.17427
8750,9.21,7.01,0.1743
8751,9.21,7.11,0.17432
8752,9.21,7.21,0.17434
8753,9.21,7.31,0.17436
8754,9.21,7.41,0.17438
8755,9.21,7.51,0.17439
8756,9.21,7.61,0.1744
8757,9.21,7.71,0.17441
8758,9.21,7.81,0.17442
8759,9.21,7.91,0.17443
8760,9.21,8.01,0.17444
8761,9.21,8.11,0.17444
8762,9.21,8.21,0.17445
8763,9.21,8.31,0.17445
8764,9.21,8.41,0.17446
8765,9.21,8.51,0.17446
8766,9.21,8.61,0.17446
8767,9.21,8.71,0.17446
8768,9.21,8.81,0.17447
8769,9.21,8.91,0.17447
8770,9.21,9.01,0.17447
8771,9.21,9.11,0.17447
8772,9.21,9.21,0.17447
8773,9.21,9.31,0.17447
8774,9.21,9.41,0.17447
8775,9.21,9.51,0.17447
8776,9.21,9.61,0.17447
8777,9.21,9.71,0.17448
8778,9.21,9.81,0.17448
8779,9.21,9.91,0.17448
8780,9.21,10.01,0.17448
8781,9.21,10.11,0.17448
8782,9.21,10.21,0.17448
8783,9.21,10.31,0.17448
8784,9.21,10.41,0.17448
8785,9.21,10.51,0.17448
8787,9.31,0.61,0.38658
8788,9.31,0.71,0.24076
8789,9.31,0.81,0.14685
8790,9.31,0.91,0.08595
8791,9.31,1.01,0.04685
8792,9.31,1.11,0.02256
8793,9.31,1.21,0.00853
8794,9.31,1.31,0.00171
8795,9.31,1.41,0.0
8796,9.31,1.51,0.00192
8797,9.31,1.61,0.0064
8798,9.31,1.71,0.01266
8799,9.31,1.81,0.02015
8800,9.31,1.91,0.02842
8801,9.31,2.01,0.03717
8802,9.31,2.11,0.04615
8803,9.31,2.21,0.05518
8804,9.31,2.31,0.06411
8805,9.31,2.41,0.07285
8806,9.31,2.51,0.0813
8807,9.31,2.61,0.08942
8808,9.31,2.71,0.09714
8809,9.31,2.81,0.10445
8810,9.31,2.91,0.11131
8811,9.31,3.01,0.11773
8812,9.31,3.11,0.12368
8813,9.31,3.21,0.12917
8814,9.31,3.31,0.13421
8815,9.31,3.41,0.13882
8816,9.31,3.51,0.143
8817,9.31,3.61,0.14677
8818,9.31,3.71,0.15017
8819,9.31,3.81,0.15321
8820,9.31,3.91,0.15591
8821,9.31,4.01,0.15831
8822,9.31,4.11,0.16043
8823,9.31,4.21,0.1623
8824,9.31,4.31,0.16393
8825,9.31,4.41,0.16536
8826,9.31,4.51,0.16661
8827,9.31,4.61,0.16769
8828,9.31,4.71,0.16863
8829,9.31,4.81,0.16945
8830,9.31,4.91,0.17015
8831,9.31,5.01,0.17076
8832,9.31,5.11,0.17128
8833,9.31,5.21,0.17174
8834,9.31,5.31,0.17212
8835,9.31,5.41,0.17246
8836,9.31,5.51,0.17274
8837,9.31,5.61,0.17299
8838,9.31,5.71,0.1732
8839,9.31,5.81,0.17338
8840,9.31,5.91,0.17354
8841,9.31,6.01,0.17367
8842,9.31,6.11,0.17378
8843,9.31,6.21,0.17388
8844,9.31,6.31,0.17396
8845,9.31,6.41,0.17404
8846,9.31,6.51,0.1741
8847,9.31,6.61,0.17415
8848,9.31,6.71,0.1742
8849,9.31,6.81,0.17423
8850,9.31,6.91,0.17427
8851,9.31,7.01,0.1743
8852,9.31,7.11,0.17432
8853,9.31,7.21,0.17434
8854,9.31,7.31,0.17436
8855,9.31,7.41,0.17438
8856,9.31,7.51,0.17439
8857,9.31,7.61,0.1744
8858,9.31,7.71,0.17441
8859,9.31,7.81,0.17442
8860,9.31,7.91,0.17443
8861,9.31,8.01,0.17444
8862,9.31,8.11,0.17444
8863,9.31,8.21,0.17445
8864,9.31,8.31,0.17445
8865,9.31,8.41,0.17446
8866,9.31,8.51,0.17446
8867,9.31,8.61,0.17446
8868,9.31,8.71,0.17446
8869,9.31,8.81,0.17447
8870,9.31,8.91,0.17447
8871,9.31,9.01,0.17447
8872,9.31,9.11,0.17447
8873,9.31,9.21,0.17447
8874,9.31,9.31,0.17447
8875,9.31,9.41,0.17447
8876,9.31,9.51,0.17448
8877,9.31,9.61,0.17448
8878,9.31,9.71,0.17448
8879,9.31,9.81,0.17448
8880,9.31,9.91,0.17448
8881,9.31,10.01,0.17448
8882,9.31,10.11,0.17448
8883,9.31,10.21,0.17448
8884,9.31,10.31,0.17448
8885,9.31,10.41,0.17448
8886,9.31,10.51,0.17448
8888,9.41,0.61,0.38658
8889,9.41,0.71,0.24076
8890,9.41,0.81,0.14685
8891,9.41,0.91,0.08595
8892,9.41,1.01,0.04685
8893,9.41,1.11,0.02256
8894,9.41,1.21,0.00853
8895,9.41,1.31,0.00171
8896,9.41,1.41,0.0
8897,9.41,1.51,0.00192
8898,9.41,1.61,0.0064
8899,9.41,1.71,0.01266
8900,9.41,1.81,0.02015
8901,9.41,1.91,0.02842
8902,9.41,2.01,0.03717
8903,9.41,2.11,0.04615
8904,9.41,2.21,0.05518
8905,9.41,2.31,0.06411
8906,9.41,2.41,0.07285
8907,9.41,2.51,0.0813
8908,9.41,2.61,0.08942
8909,9.41,2.71,0.09714
8910,9.41,2.81,0.10445
8911,9.41,2.91,0.11131
8912,9.41,3.01,0.11773
8913,9.41,3.11,0.12368
8914,9.41,3.21,0.12917
8915,9.41,3.31,0.13421
8916,9.41,3.41,0.13882
8917,9.41,3.51,0.143
8918,9.41,3.61,0.14677
8919,9.41,3.71,0.15017
8920,9.41,3.81,0.15321
8921,9.41,3.91,0.15591
8922,9.41,4.01,0.15831
8923,9.41,4.11,0.16043
8924,9.41,4.21,0.1623
8925,9.41,4.31,0.16393
8926,9.41,4.41,0.16536
8927,9.41,4.51,0.16661
8928,9.41,4.61,0.16769
8929,9.41,4.71,0.16863
8930,9.41,4.81,0.16945
8931,9.41,4.91,0.17015
8932,9.41,5.01,0.17076
8933,9.41,5.11,0.17128
8934,9.41,5.21,0.17174
8935,9.41,5.31,0.17212
8936,9.41,5.41,0.17246
8937,9.41,5.51,0.17274
8938,9.41,5.61,0.17299
8939,9.41,5.71,0.1732
8940,9.41,5.81,0.17338
8941,9.41,5.91,0.17354
8942,9.41,6.01,0.17367
8943,9.41,6.11,0.17378
8944,9.41,6.21,0.17388
8945,9.41,6.31,0.17396
8946,9.41,6.41,0.17404
8947,9.41,6.51,0.1741
8948,9.41,6.61,0.17415
8949,9.41,6.71,0.1742
8950,9.41,6.81,0.17423
8951,9.41,6.91,0.17427
8952,9.41,7.01,0.1743
8953,9.41,7.11,0.17432
8954,9.41,7.21,0.17434
8955,9.41,7.31,0.17436
8956,9.41,7.41,0.17438
8957,9.41,7.51,0.17439
8958,9.41,7.61,0.1744
8959,9.41,7.71,0.17441
8960,9.41,7.81,0.17442
8961,9.41,7.91,0.17443
8962,9.41,8.01,0.17444
8963,9.41,8.11,0.17444
8964,9.41,8.21,0.17445
8965,9.41,8.31,0.17445
8966,9.41,8.41,0.17446
8967,9.41,8.51,0.17446
8968,9.41,8.61,0.17446
8969,9.41,8.71,0.17447
8970,9.41,8.81,0.17447
8971,9.41,8.91,0.17447
8972,9.41,9.01,0.17447
8973,9.41,9.11,0.17447
8974,9.41,9.21,0.17447
8975,9.41,9.31,0.17447
8976,9.41,9.41,0.17448
8977,9.41,9.51,0.17448
8978,9.41,9.61,0.17448
8979,9.41,9.71,0.17448
8980,9.41,9.81,0.17448
8981,9.41,9.91,0.17448
8982,9.41,10.01,0.17448
8983,9.41,10.11,0.17448
8984,9.41,10.21,0.17448
8985,9.41,10.31,0.17448
8986,9.41,10.41,0.17448
8987,9.41,10.51,0.17448
8989,9.51,0.61,0.38658
8990,9.51,0.71,0.24076
8991,9.51,0.81,0.14685
8992,9.51,0.91,0.08595
8993,9.51,1.01,0.04685
8994,9.51,1.11,0.02256
8995,9.51,1.21,0.00853
8996,9.51,1.31,0.00171
8997,9.51,1.41,0.0
8998,9.51,1.51,0.00192
8999,9.51,1.61,0.0064
9000,9.51,1.71,0.01266
9001,9.51,1.81,0.02015
9002,9.51,1.91,0.02842
9003,9.51,2.01,0.03717
9004,9.51,2.11,0.04615
9005,9.51,2.21,0.05518
9006,9.51,2.31,0.06411
9007,9.51,2.41,0.07285
9008,9.51,2.51,0.0813
9009,9.51,2.61,0.08942
9010,9.51,2.71,0.09714
9011,9.51,2.81,0.10445
9012,9.51,2.91,0.11132
9013,9.51,3.01,0.11773
9014,9.51,3.11,0.12368
9015,9.51,3.21,0.12917
9016,9.51,3.31,0.13421
9017,9.51,3.41,0.13882
9018,9.51,3.51,0.143
9019,9.51,3.61,0.14678
9020,9.51,3.71,0.15017
9021,9.51,3.81,0.15321
9022,9.51,3.91,0.15591
9023,9.51,4.01,0.15831
9024,9.51,4.11,0.16043
9025,9.51,4.21,0.1623
9026,9.51,4.31,0.16393
9027,9.51,4.41,0.16536
9028,9.51,4.51,0.16661
9029,9.51,4.61,0.16769
9030,9.51,4.71,0.16863
9031,9.51,4.81,0.16945
9032,9.51,4.91,0.17015
9033,9.51,5.01,0.17076
9034,9.51,5.11,0.17128
9035,9.51,5.21,0.17174
9036,9.51,5.31,0.17212
9037,9.51,5.41,0.17246
9038,9.51,5.51,0.17274
9039,9.51,5.61,0.17299
9040,9.51,5.71,0.1732
9041,9.51,5.81,0.17338
9042,9.51,5.91,0.17354
9043,9.51,6.01,0.17367
9044,9.51,6.11,0.17378
9045,9.51,6.21,0.17388
9046,9.51,6.31,0.17396
9047,9.51,6.41,0.17404
9048,9.51,6.51,0.1741
9049,9.51,6.61,0.17415
9050,9.51,6.71,0.1742
9051,9.51,6.81,0.17424
9052,9.51,6.91,0.17427
9053,9.51,7.01,0.1743
9054,9.51,7.11,0.17432
9055,9.51,7.21,0.17434
9056,9.51,7.31,0.17436
9057,9.51,7.41,0.17438
9058,9.51,7.51,0.17439
9059,9.51,7.61,0.1744
9060,9.51,7.71,0.17441
9061,9.51,7.81,0.17442
9062,9.51,7.91,0.17443
9063,9.51,8.01,0.17444
9064,9.51,8.11,0.17444
9065,9.51,8.21,0.17445
9066,9.51,8.31,0.17445
9067,9.51,8.41,0.17446
9068,9.51,8.51,0.17446
9069,9.51,8.61,0.17446
9070,9.51,8.71,0.17447
9071,9.51,8.81,0.17447
9072,9.51,8.91,0.17447
9073,9.51,9.01,0.17447
9074,9.51,9.11,0.17447
9075,9.51,9.21,0.17447
9076,9.51,9.31,0.17448
9077,9.51,9.41,0.17448
9078,9.51,9.51,0.17448
9079,9.51,9.61,0.17448
9080,9.51,9.71,0.17448
9081,9.51,9.81,0.17448
9082,9.51,9.91,0.17448
9083,9.51,10.01,0.17448
9084,9.51,10.11,0.17448
9085,9.51,10.21,0.17448
9086,9.51,10.31,0.17448
9087,9.51,10.41,0.17448
9088,9.51,10.51,0.17448
9090,9.61,0.61,0.38658
9091,9.61,0.71,0.24076
9092,9.61,0.81,0.14685
9093,9.61,0.91,0.08595
9094,9.61,1.01,0.04685
9095,9.61,1.11,0.02256
9096,9.61,1.21,0.00853
9097,9.61,1.31,0.00171
9098,9.61,1.41,0.0
9099,9.61,1.51,0.00192
9100,9.61,1.61,0.0064
9101,9.61,1.71,0.01266
9102,9.61,1.81,0.02015
9103,9.61,1.91,0.02842
9104,9.61,2.01,0.03717
9105,9.61,2.11,0.04615
9106,9.61,2.21,0.05518
9107,9.61,2.31,0.06411
9108,9.61,2.41,0.07285
9109,9.61,2.51,0.08131
9110,9.61,2.61,0.08942
9111,9.61,2.71,0.09714
9112,9.61,2.81,0.10445
9113,9.61,2.91,0.11132
9114,9.61,3.01,0.11773
9115,9.61,3.11,0.12368
9116,9.61,3.21,0.12917
9117,9.61,3.31,0.13421
9118,9.61,3.41,0.13882
9119,9.61,3.51,0.143
9120,9.61,3.61,0.14678
9121,9.61,3.71,0.15017
9122,9.61,3.81,0.15321
9123,9.61,3.91,0.15591
9124,9.61,4.01,0.15831
9125,9.61,4.11,0.16043
9126,9.61,4.21,0.1623
9127,9.61,4.31,0.16393
9128,9.61,4.41,0.16536
9129,9.61,4.51,0.16661
9130,9.61,4.61,0.16769
9131,9.61,4.71,0.16863
9132,9.61,4.81,0.16945
9133,9.61,4.91,0.17015
9134,9.61,5.01,0.17076
9135,9.61,5.11,0.17129
9136,9.61,5.21,0.17174
9137,9.61,5.31,0.17212
9138,9.61,5.41,0.17246
9139,9.61,5.51,0.17274
9140,9.61,5.61,0.17299
9141,9.61,5.71,0.1732
9142,9.61,5.81,0.17338
9143,9.61,5.91,0.17354
9144,9.61,6.01,0.17367
9145,9.61,6.11,0.17378
9146,9.61,6.21,0.17388
9147,9.61,6.31,0.17396
9148,9.61,6.41,0.17404
9149,9.61,6.51,0.1741
9150,9.61,6.61,0.17415
9151,9.61,6.71,0.1742
9152,9.61,6.81,0.17424
9153,9.61,6.91,0.17427
9154,9.61,7.01,0.1743
9155,9.61,7.11,0.17432
9156,9.61,7.21,0.17434
9157,9.61,7.31,0.17436
9158,9.61,7.41,0.17438
9159,9.61,7.51,0.17439
9160,9.61,7.61,0.1744
9161,9.61,7.71,0.17441
9162,9.61,7.81,0.17442
9163,9.61,7.91,0.17443
9164,9.61,8.01,0.17444
9165,9.61,8.11,0.17444
9166,9.61,8.21,0.17445
9167,9.61,8.31,0.17445
9168,9.61,8.41,0.17446
9169,9.61,8.51,0.17446
9170,9.61,8.61,0.17446
9171,9.61,8.71,0.17447
9172,9.61,8.81,0.17447
9173,9.61,8.91,0.17447
9174,9.61,9.01,0.17447
9175,9.61,9.11,0.17447
9176,9.61,9.21,0.17447
9177,9.61,9.31,0.17448
9178,9.61,9.41,0.17448
9179,9.61,9.51,0.17448
9180,9.61,9.61,0.17448
9181,9.61,9.71,0.17448
9182,9.61,9.81,0.17448
9183,9.61,9.91,0.17448
9184,9.61,10.01,0.17448
9185,9.61,10.11,0.17448
9186,9.61,10.21,0.17448
9187,9.61,10.31,0.17448
9188,9.61,10.41,0.17448
9189,9.61,10.51,0.17448
9191,9.71,0.61,0.38658
9192,9.71,0.71,0.24076
9193,9.71,0.81,0.14685
9194,9.71,0.91,0.08595
9195,9.71,1.01,0.04685
9196,9.71,1.11,0.02256
9197,9.71,1.21,0.00853
9198,9.71,1.31,0.00171
9199,9.71,1.41,0.0
9200,9.71,1.51,0.00192
9201,9.71,1.61,0.0064
9202,9.71,1.71,0.01267
9203,9.71,1.81,0.02015
9204,9.71,1.91,0.02842
9205,9.71,2.01,0.03717
9206,9.71,2.11,0.04615
9207,9.71,2.21,0.05518
9208,9.71,2.31,0.06412
9209,9.71,2.41,0.07285
9210,9.71,2.51,0.08131
9211,9.71,2.61,0.08942
9212,9.71,2.71,0.09714
9213,9.71,2.81,0.10445
9214,9.71,2.91,0.11132
9215,9.71,3.01,0.11773
9216,9.71,3.11,0.12368
9217,9.71,3.21,0.12917
9218,9.71,3.31,0.13421
9219,9.71,3.41,0.13882
9220,9.71,3.51,0.143
9221,9.71,3.61,0.14678
9222,9.71,3.71,0.15017
9223,9.71,3.81,0.15321
9224,9.71,3.91,0.15591
9225,9.71,4.01,0.15831
9226,9.71,4.11,0.16043
9227,9.71,4.21,0.1623
9228,9.71,4.31,0.16393
9229,9.71,4.41,0.16536
9230,9.71,4.51,0.16661
9231,9.71,4.61,0.16769
9232,9.71,4.71,0.16863
9233,9.71,4.81,0.16945
9234,9.71,4.91,0.17015
9235,9.71,5.01,0.17076
9236,9.71,5.11,0.17129
9237,9.71,5.21,0.17174
9238,9.71,5.31,0.17212
9239,9.71,5.41,0.17246
9240,9.71,5.51,0.17274
9241,9.71,5.61,0.17299
9242,9.71,5.71,0.1732
9243,9.71,5.81,0.17338
9244,9.71,5.91,0.17354
9245,9.71,6.01,0.17367
9246,9.71,6.11,0.17378
9247,9.71,6.21,0.17388
9248,9.71,6.31,0.17396
9249,9.71,6.41,0.17404
9250,9.71,6.51,0.1741
9251,9.71,6.61,0.17415
9252,9.71,6.71,0.1742
9253,9.71,6.81,0.17424
9254,9.71,6.91,0.17427
9255,9.71,7.01,0.1743
9256,9.71,7.11,0.17432
9257,9.71,7.21,0.17434
9258,9.71,7.31,0.17436
9259,9.71,7.41,0.17438
9260,9.71,7.51,0.17439
9261,9.71,7.61,0.1744
9262,9.71,7.71,0.17441
9263,9.71,7.81,0.17442
9264,9.71,7.91,0.17443
9265,9.71,8.01,0.17444
9266,9.71,8.11,0.17444
9267,9.71,8.21,0.17445
9268,9.71,8.31,0.17445
9269,9.71,8.41,0.17446
9270,9.71,8.51,0.17446
9271,9.71,8.61,0.17446
9272,9.71,8.71,0.17447
9273,9.71,8.81,0.17447
9274,9.71,8.91,0.17447
9275,9.71,9.01,0.17447
9276,9.71,9.11,0.17447
9277,9.71,9.21,0.17448
9278,9.71,9.31,0.17448
9279,9.71,9.41,0.17448
9280,9.71,9.51,0.17448
9281,9.71,9.61,0.17448
9282,9.71,9.71,0.17448
9283,9.71,9.81,0.17448
9284,9.71,9.91,0.17448
9285,9.71,10.01,0.17448
9286,9.71,10.11,0.17448
9287,9.71,10.21,0.17448
9288,9.71,10.31,0.17448
9289,9.71,10.41,0.17448
9290,9.71,10.51,0.17448
9292,9.81,0.61,0.38658
9293,9.81,0.71,0.24076
9294,9.81,0.81,0.14685
9295,9.81,0.91,0.08595
9296,9.81,1.01,0.04685
9297,9.81,1.11,0.02256
9298,9.81,1.21,0.00853
9299,9.81,1.31,0.00171
9300,9.81,1.41,0.0
9301,9.81,1.51,0.00192
9302,9.81,1.61,0.0064
9303,9.81,1.71,0.01267
9304,9.81,1.81,0.02015
9305,9.81,1.91,0.02843
9306,9.81,2.01,0.03717
9307,9.81,2.11,0.04615
9308,9.81,2.21,0.05518
9309,9.81,2.31,0.06412
9310,9.81,2.41,0.07285
9311,9.81,2.51,0.08131
9312,9.81,2.61,0.08942
9313,9.81,2.71,0.09715
9314,9.81,2.81,0.10445
9315,9.81,2.91,0.11132
9316,9.81,3.01,0.11773
9317,9.81,3.11,0.12368
9318,9.81,3.21,0.12917
9319,9.81,3.31,0.13422
9320,9.81,3.41,0.13882
9321,9.81,3.51,0.143
9322,9.81,3.61,0.14678
9323,9.81,3.71,0.15017
9324,9.81,3.81,0.15321
9325,9.81,3.91,0.15591
9326,9.81,4.01,0.15831
9327,9.81,4.11,0.16043
9328,9.81,4.21,0.1623
9329,9.81,4.31,0.16393
9330,9.81,4.41,0.16536
9331,9.81,4.51,0.16661
9332,9.81,4.61,0.16769
9333,9.81,4.71,0.16864
9334,9.81,4.81,0.16945
9335,9.81,4.91,0.17015
9336,9.81,5.01,0.17076
9337,9.81,5.11,0.17129
9338,9.81,5.21,0.17174
9339,9.81,5.31,0.17212
9340,9.81,5.41,0.17246
9341,9.81,5.51,0.17274
9342,9.81,5.61,0.17299
9343,9.81,5.71,0.1732
9344,9.81,5.81,0.17338
9345,9.81,5.91,0.17354
9346,9.81,6.01,0.17367
9347,9.81,6.11,0.17378
9348,9.81,6.21,0.17388
9349,9.81,6.31,0.17397
9350,9.81,6.41,0.17404
9351,9.81,6.51,0.1741
9352,9.81,6.61,0.17415
9353,9.81,6.71,0.1742
9354,9.81,6.81,0.17424
9355,9.81,6.91,0.17427
9356,9.81,7.01,0.1743
9357,9.81,7.11,0.17432
9358,9.81,7.21,0.17434
9359,9.81,7.31,0.17436
9360,9.81,7.41,0.17438
9361,9.81,7.51,0.17439
9362,9.81,7.61,0.1744
9363,9.81,7.71,0.17441
9364,9.81,7.81,0.17442
9365,9.81,7.91,0.17443
9366,9.81,8.01,0.17444
9367,9.81,8.11,0.17444
9368,9.81,8.21,0.17445
9369,9.81,8.31,0.17445
9370,9.81,8.41,0.17446
9371,9.81,8.51,0.17446
9372,9.81,8.61,0.17446
9373,9.81,8.71,0.17447
9374,9.81,8.81,0.17447
9375,9.81,8.91,0.17447
9376,9.81,9.01,0.17447
9377,9.81,9.11,0.17447
9378,9.81,9.21,0.17448
9379,9.81,9.31,0.17448
9380,9.81,9.41,0.17448
9381,9.81,9.51,0.17448
9382,9.81,9.61,0.17448
9383,9.81,9.71,0.17448
9384,9.81,9.81,0.17448
9385,9.81,9.91,0.17448
9386,9.81,10.01,0.17448
9387,9.81,10.11,0.17448
9388,9.81,10.21,0.17448
9389,9.81,10.31,0.17448
9390,9.81,10.41,0.17448
9391,9.81,10.51,0.17448
9393,9.91,0.61,0.38658
9394,9.91,0.71,0.24076
9395,9.91,0.81,0.14685
9396,9.91,0.91,0.08595
9397,9.91,1.01,0.04685
9398,9.91,1.11,0.02256
9399,9.91,1.21,0.00853
9400,9.91,1.31,0.00171
9401,9.91,1.41,1e-05
9402,9.91,1.51,0.00192
9403,9.91,1.61,0.0064
9404,9.91,1.71,0.01267
9405,9.91,1.81,0.02015
9406,9.91,1.91,0.02843
9407,9.91,2.01,0.03717
9408,9.91,2.11,0.04615
9409,9.91,2.21,0.05518
9410,9.91,2.31,0.06412
9411,9.91,2.41,0.07285
9412,9.91,2.51,0.08131
9413,9.91,2.61,0.08942
9414,9.91,2.71,0.09715
9415,9.91,2.81,0.10445
9416,9.91,2.91,0.11132
9417,9.91,3.01,0.11773
9418,9.91,3.11,0.12368
9419,9.91,3.21,0.12917
9420,9.91,3.31,0.13422
9421,9.91,3.41,0.13882
9422,9.91,3.51,0.143
9423,9.91,3.61,0.14678
